Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,sales category,Month,Year
CA-2016-144519,13-11-16,17-11-16,Standard Class,Arthur Wiediger,Home Office,United States,Helena,Montana,West,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,Low,Nov,2016
CA-2016-144519,13-11-16,17-11-16,Standard Class,Arthur Wiediger,Home Office,United States,Helena,Montana,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,Low,Nov,2016
CA-2016-136147,13-11-16,18-11-16,Standard Class,Fred McMath,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10,Low,Nov,2016
CA-2016-136147,13-11-16,18-11-16,Standard Class,Fred McMath,Consumer,United States,Miami,Florida,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,Low,Nov,2016
CA-2016-130183,13-11-16,17-11-16,Standard Class,Patrick O'Brill,Consumer,United States,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",614.00,Medium,Nov,2016
CA-2016-137897,14-11-16,19-11-16,Standard Class,Patrick Jones,Corporate,United States,New York City,New York,East,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.60,Low,Nov,2016
CA-2016-137897,14-11-16,19-11-16,Standard Class,Patrick Jones,Corporate,United States,New York City,New York,East,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.90,Low,Nov,2016
CA-2016-137897,14-11-16,19-11-16,Standard Class,Patrick Jones,Corporate,United States,New York City,New York,East,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37.00,Low,Nov,2016
CA-2016-154746,14-11-16,17-11-16,First Class,Patrick Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,Low,Nov,2016
CA-2016-154746,14-11-16,17-11-16,First Class,Patrick Jones,Corporate,United States,Springfield,Virginia,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,Medium,Nov,2016
US-2016-111927,14-11-16,19-11-16,Standard Class,Lycoris Saunders,Consumer,United States,Dover,Delaware,East,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,Low,Nov,2016
US-2016-111927,14-11-16,19-11-16,Standard Class,Lycoris Saunders,Consumer,United States,Dover,Delaware,East,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,Low,Nov,2016
CA-2016-151043,14-11-16,20-11-16,Standard Class,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.98,Low,Nov,2016
CA-2016-138674,14-11-16,17-11-16,First Class,Ken Black,Corporate,United States,Springfield,Oregon,West,Office Supplies,Fasteners,Advantus Push Pins,8.72,Low,Nov,2016
CA-2016-138674,14-11-16,17-11-16,First Class,Ken Black,Corporate,United States,Springfield,Oregon,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.18,Low,Nov,2016
CA-2016-138674,14-11-16,17-11-16,First Class,Ken Black,Corporate,United States,Springfield,Oregon,West,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.97,Low,Nov,2016
CA-2016-123141,14-11-16,19-11-16,Standard Class,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,West,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,Medium,Nov,2016
CA-2016-123141,14-11-16,19-11-16,Standard Class,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35,Low,Nov,2016
CA-2016-113173,15-11-16,17-11-16,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,Home/Office Personal File Carts,250.27,Low,Nov,2016
CA-2016-113173,15-11-16,17-11-16,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.36,Low,Nov,2016
CA-2016-113173,15-11-16,17-11-16,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Supplies,Staple remover,8.72,Low,Nov,2016
CA-2016-138954,15-11-16,17-11-16,First Class,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,Low,Nov,2016
CA-2016-138954,15-11-16,17-11-16,First Class,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.94,Low,Nov,2016
CA-2016-138954,15-11-16,17-11-16,First Class,Maya Herman,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 319,119.04,Low,Nov,2016
CA-2016-145324,15-11-16,19-11-16,Standard Class,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,South,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,Low,Nov,2016
CA-2016-129525,15-11-16,20-11-16,Standard Class,Victoria Pisteka,Corporate,United States,Toledo,Ohio,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,Low,Nov,2016
CA-2016-164539,16-11-16,22-11-16,Standard Class,Philisse Overcash,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,Medium,Nov,2016
CA-2016-135685,16-11-16,18-11-16,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,Paper,Xerox 191,179.82,Low,Nov,2016
CA-2016-135685,16-11-16,18-11-16,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,Low,Nov,2016
CA-2016-135685,16-11-16,18-11-16,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,Low,Nov,2016
CA-2016-135685,16-11-16,18-11-16,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,Medium,Nov,2016
CA-2016-135685,16-11-16,18-11-16,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,Medium,Nov,2016
CA-2016-150875,16-11-16,20-11-16,Standard Class,Heather Kirkland,Corporate,United States,Boise,Idaho,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,Medium,Nov,2016
CA-2016-150875,16-11-16,20-11-16,Standard Class,Heather Kirkland,Corporate,United States,Boise,Idaho,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.78,Low,Nov,2016
CA-2016-145394,16-11-16,20-11-16,Standard Class,Matt Connell,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.49,Low,Nov,2016
CA-2016-145394,16-11-16,20-11-16,Standard Class,Matt Connell,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,HTC One,239.98,Low,Nov,2016
CA-2016-145394,16-11-16,20-11-16,Standard Class,Matt Connell,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.50,Low,Nov,2016
CA-2016-120446,16-11-16,18-11-16,First Class,John Grady,Corporate,United States,San Diego,California,West,Office Supplies,Labels,Avery 51,18.90,Low,Nov,2016
CA-2016-163090,17-11-16,21-11-16,Second Class,Greg Hansen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.97,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.90,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,Medium,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 203,32.40,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.57,Low,Nov,2016
CA-2016-126725,17-11-16,21-11-16,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.60,Low,Nov,2016
CA-2016-110863,17-11-16,24-11-16,Standard Class,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,Medium,Nov,2016
CA-2016-110863,17-11-16,24-11-16,Standard Class,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Easy-staple paper,106.32,Low,Nov,2016
CA-2016-110863,17-11-16,24-11-16,Standard Class,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,Central,Furniture,Chairs,Hon Olson Stacker Chairs,"1,323.90",High,Nov,2016
CA-2016-151680,19-11-16,21-11-16,Second Class,Tony Chapman,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,Low,Nov,2016
CA-2016-166800,19-11-16,26-11-16,Standard Class,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,Low,Nov,2016
CA-2016-145814,19-11-16,24-11-16,Standard Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98,Low,Nov,2016
CA-2016-145814,19-11-16,24-11-16,Standard Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,Medium,Nov,2016
CA-2016-100454,20-11-16,25-11-16,Standard Class,Brian Moss,Corporate,United States,New York City,New York,East,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,Low,Nov,2016
CA-2016-100454,20-11-16,25-11-16,Standard Class,Brian Moss,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 335,11.52,Low,Nov,2016
CA-2016-100454,20-11-16,25-11-16,Standard Class,Brian Moss,Corporate,United States,New York City,New York,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.05,Low,Nov,2016
CA-2016-144652,20-11-16,26-11-16,Standard Class,Skye Norling,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,Newell 333,19.46,Low,Nov,2016
CA-2016-156524,20-11-16,26-11-16,Standard Class,Dan Lawera,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,Low,Nov,2016
CA-2016-124058,20-11-16,24-11-16,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Technology,Phones,Gear Head AU3700S Headset,72.74,Low,Nov,2016
CA-2016-124058,20-11-16,24-11-16,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,Medium,Nov,2016
CA-2016-146465,20-11-16,24-11-16,Standard Class,Patrick Bzostek,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.19,Low,Nov,2016
CA-2016-112305,20-11-16,25-11-16,Standard Class,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 334,119.04,Low,Nov,2016
CA-2016-112305,20-11-16,25-11-16,Standard Class,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,Low,Nov,2016
CA-2016-112305,20-11-16,25-11-16,Standard Class,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,Low,Nov,2016
CA-2016-116484,20-11-16,26-11-16,Standard Class,Jamie Kunitz,Consumer,United States,Marion,Ohio,East,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.82,Low,Nov,2016
CA-2016-116484,20-11-16,26-11-16,Standard Class,Jamie Kunitz,Consumer,United States,Marion,Ohio,East,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.55,Low,Nov,2016
CA-2016-161767,20-11-16,24-11-16,Standard Class,Grace Kelly,Corporate,United States,Dallas,Texas,Central,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.99,Low,Nov,2016
CA-2016-163965,20-11-16,27-11-16,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,Low,Nov,2016
CA-2016-163965,20-11-16,27-11-16,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Storage,Crate-A-Files,17.44,Low,Nov,2016
CA-2016-163965,20-11-16,27-11-16,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,Low,Nov,2016
CA-2016-163965,20-11-16,27-11-16,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.35,Low,Nov,2016
CA-2016-110891,20-11-16,24-11-16,Standard Class,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37,Low,Nov,2016
US-2016-165743,20-11-16,23-11-16,Second Class,Michelle Moray,Consumer,United States,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.90,Low,Nov,2016
US-2016-165743,20-11-16,23-11-16,Second Class,Michelle Moray,Consumer,United States,Aurora,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.76,Low,Nov,2016
US-2016-165743,20-11-16,23-11-16,Second Class,Michelle Moray,Consumer,United States,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.61,Low,Nov,2016
CA-2016-136420,20-11-16,21-11-16,First Class,Chris Selesnick,Corporate,United States,San Diego,California,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.70,Low,Nov,2016
CA-2016-136420,20-11-16,21-11-16,First Class,Chris Selesnick,Corporate,United States,San Diego,California,West,Office Supplies,Labels,Avery 485,50.12,Low,Nov,2016
US-2016-158589,20-11-16,24-11-16,Standard Class,Kelly Williams,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,Low,Nov,2016
US-2016-101511,21-11-16,23-11-16,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,Low,Nov,2016
US-2016-101511,21-11-16,23-11-16,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,Low,Nov,2016
CA-2016-115511,21-11-16,25-11-16,Standard Class,Natalie Webber,Consumer,United States,Las Vegas,Nevada,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,Low,Nov,2016
CA-2016-115511,21-11-16,25-11-16,Standard Class,Natalie Webber,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.05,Low,Nov,2016
CA-2016-105690,21-11-16,26-11-16,Second Class,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.13,Low,Nov,2016
CA-2016-105690,21-11-16,26-11-16,Second Class,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.70,Low,Nov,2016
CA-2016-105690,21-11-16,26-11-16,Second Class,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.99,Low,Nov,2016
CA-2016-109337,21-11-16,23-11-16,Second Class,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,Central,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.92,Low,Nov,2016
CA-2016-109337,21-11-16,23-11-16,Second Class,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,Central,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.90,Low,Nov,2016
CA-2016-109337,21-11-16,23-11-16,Second Class,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,Central,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,Low,Nov,2016
CA-2016-109337,21-11-16,23-11-16,Second Class,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,Central,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,Low,Nov,2016
US-2016-159499,21-11-16,23-11-16,Second Class,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.63,Low,Nov,2016
US-2016-159499,21-11-16,23-11-16,Second Class,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.34,Low,Nov,2016
US-2016-159499,21-11-16,23-11-16,Second Class,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Labels,Avery 506,16.52,Low,Nov,2016
CA-2016-119879,21-11-16,25-11-16,Standard Class,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut","1,252.70",High,Nov,2016
CA-2016-119879,21-11-16,25-11-16,Standard Class,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,Low,Nov,2016
CA-2016-107083,21-11-16,27-11-16,Standard Class,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34,Low,Nov,2016
CA-2016-107083,21-11-16,27-11-16,Standard Class,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.70,Low,Nov,2016
CA-2016-107083,21-11-16,27-11-16,Standard Class,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.59,Low,Nov,2016
CA-2016-107083,21-11-16,27-11-16,Standard Class,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,Low,Nov,2016
CA-2016-102778,21-11-16,24-11-16,First Class,John Huston,Consumer,United States,Monroe,North Carolina,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.18,Low,Nov,2016
US-2016-118983,22-11-16,26-11-16,Standard Class,Harold Pawlan,Home Office,United States,Fort Worth,Texas,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,Low,Nov,2016
US-2016-118983,22-11-16,26-11-16,Standard Class,Harold Pawlan,Home Office,United States,Fort Worth,Texas,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2.54,Low,Nov,2016
CA-2016-100545,22-11-16,26-11-16,Standard Class,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,Low,Nov,2016
CA-2016-139094,22-11-16,27-11-16,Standard Class,Meg O'Connel,Home Office,United States,San Antonio,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.96,Low,Nov,2016
CA-2016-123505,22-11-16,26-11-16,Standard Class,Andy Reiter,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,Xerox 1970,14.94,Low,Nov,2016
US-2016-165449,22-11-16,26-11-16,Standard Class,Anne Pryor,Home Office,United States,Frisco,Texas,Central,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.17,Low,Nov,2016
CA-2016-168459,22-11-16,27-11-16,Standard Class,Marc Crier,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.95,Low,Nov,2016
CA-2016-168459,22-11-16,27-11-16,Standard Class,Marc Crier,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.10,Low,Nov,2016
CA-2016-137708,22-11-16,25-11-16,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1887,37.94,Low,Nov,2016
CA-2016-137708,22-11-16,25-11-16,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1971,42.80,Low,Nov,2016
CA-2016-137708,22-11-16,25-11-16,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,Low,Nov,2016
CA-2016-149300,22-11-16,23-11-16,First Class,Brosina Hoffman,Consumer,United States,Hialeah,Florida,South,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.99,Low,Nov,2016
CA-2016-162376,22-11-16,25-11-16,Second Class,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,East,Office Supplies,Art,Newell 341,17.12,Low,Nov,2016
CA-2016-162376,22-11-16,25-11-16,Second Class,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,East,Office Supplies,Paper,Xerox 1936,59.94,Low,Nov,2016
CA-2016-111395,23-11-16,27-11-16,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1915,335.52,Low,Nov,2016
CA-2016-111395,23-11-16,27-11-16,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.91,Low,Nov,2016
CA-2016-111395,23-11-16,27-11-16,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.06,Low,Nov,2016
CA-2016-123113,23-11-16,27-11-16,Second Class,Annie Thurman,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","2,625.12",High,Nov,2016
CA-2016-123113,23-11-16,27-11-16,Second Class,Annie Thurman,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Art,Newell 315,17.94,Low,Nov,2016
CA-2016-144274,23-11-16,25-11-16,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,Low,Nov,2016
CA-2016-144274,23-11-16,25-11-16,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.10,Low,Nov,2016
CA-2016-144274,23-11-16,25-11-16,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,Low,Nov,2016
CA-2016-144274,23-11-16,25-11-16,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Envelopes,Staple envelope,16.56,Low,Nov,2016
CA-2016-144274,23-11-16,25-11-16,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Paper,Xerox 226,38.88,Low,Nov,2016
CA-2016-135545,24-11-16,30-11-16,Standard Class,Kunst Miller,Consumer,United States,Los Angeles,California,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,Low,Nov,2016
CA-2016-135545,24-11-16,30-11-16,Standard Class,Kunst Miller,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.82,Low,Nov,2016
CA-2016-135545,24-11-16,30-11-16,Standard Class,Kunst Miller,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1943,146.73,Low,Nov,2016
CA-2016-135545,24-11-16,30-11-16,Standard Class,Kunst Miller,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,Low,Nov,2016
CA-2016-105347,24-11-16,28-11-16,Standard Class,Darren Powers,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1919,368.91,Low,Nov,2016
CA-2016-105347,24-11-16,28-11-16,Standard Class,Darren Powers,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Prang Colored Pencils,14.70,Low,Nov,2016
CA-2016-153416,24-11-16,29-11-16,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.17,Low,Nov,2016
CA-2016-153416,24-11-16,29-11-16,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 225,19.44,Low,Nov,2016
CA-2016-153416,24-11-16,29-11-16,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,Low,Nov,2016
CA-2016-153416,24-11-16,29-11-16,Standard Class,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.39,Low,Nov,2016
US-2016-164357,25-11-16,29-11-16,Standard Class,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Art,Newell 349,13.12,Low,Nov,2016
CA-2016-117961,26-11-16,30-11-16,Standard Class,Guy Phonely,Corporate,United States,Leominster,Massachusetts,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,Low,Nov,2016
CA-2016-117961,26-11-16,30-11-16,Standard Class,Guy Phonely,Corporate,United States,Leominster,Massachusetts,East,Office Supplies,Storage,"Tennsco Lockers, Sand",104.90,Low,Nov,2016
CA-2016-117961,26-11-16,30-11-16,Standard Class,Guy Phonely,Corporate,United States,Leominster,Massachusetts,East,Office Supplies,Binders,Aluminum Screw Posts,61.04,Low,Nov,2016
